RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30
395238,58,"Worcester, MA",msa,MA,1079.9422134267131,1088.9635935077422,1099.9980736310374,1108.3480903001562,1111.5089446769805,1119.110484999997,1118.2086221505215,1121.8511612469479,1120.7265432630252,1125.054626246915,1129.0885926394499,1138.407422736304,1140.1250166823343,1141.313133978902,1133.2570729160109,1141.3608753449917,1155.9405900538804,1179.6096681131694,1191.6917235551189,1190.468517333375,1184.3779602104096,1185.9506050915315,1186.2808500202464,1190.095911100847,1188.972645187314,1197.9523406981316,1208.0497789946662,1227.3007584536326,1238.8520472652365,1247.0972864764956,1239.4073915558868,1232.7293200731092,1230.2152702319986,1236.2819139739383,1245.0997045427573,1256.5949138447709,1260.544904727034,1270.0477487882442,1275.2067042339684,1291.1066611788037,1298.8627371125478,1312.2298941985753,1318.4492973688757,1324.730593329915,1322.3626404190727,1318.300797580132,1325.4478756115732,1333.7478997040414,1343.3351620310812,1346.6756169015127,1356.1535546523912,1370.897806116397,1374.4775644639876,1382.6195884512572,1387.626745361238,1388.7180574932104,1391.5055513840603,1395.128864499216,1400.641264052839,1407.9760910959412,1415.7581393657777,1429.938581044606,1434.9359310582045,1439.1199500868972,1443.6353456381805,1452.6767710594752,1455.6418594399693,1468.709635838181,1469.7656397743146,1478.1497725379659,1478.3995930202577,1489.3775548541832,1493.232139158159,1503.9902952192526,1512.147662753162,1530.833090491119,1554.6192095532028,1575.823828983166,1598.5647143488413,1617.4008716751193,1635.994130287677,1644.6355327905794,1656.5181521210432,1655.6488363488425,1669.4692049390123,1681.0479120791385,1710.9865651504385,1732.9761500814093,1763.282741777005,1791.9731891471913,1815.922455063856,1819.4337987359124,1811.9204894522977,1798.5846462911845,1801.166532779514,1810.3548906961491,1827.5433977663736,1839.6106767213928,1856.8839920749813,1877.304840679,1893.9216759342264,1909.3078638940049,1923.4987559299818,1933.66437099571,1940.3110118779407,1952.5877097703935,1948.0442611097615,1949.3302643542281,1946.6153632689056,1966.6764629206639,1987.816208012748,2000.0910301821916,2018.3007391569765,2031.586967399695,2055.190101478983,2066.034132616692,2075.342423451515,2067.4854625171565,2079.846850632023,2077.3640258789214,2094.9885988619812,2108.936382406626,2131.617555250231,2143.0334304319417,2149.680793324811,2161.6918365671495
394938,59,"Omaha, NE",msa,NE,875.3512610836431,880.5079967869275,885.7490013975821,885.2133684129933,891.1354311023583,893.0736412327055,900.7966969319068,901.3144900060996,898.436871259233,891.8039096556336,893.1597151021643,899.3409940934723,907.3851611199406,910.7255828386883,914.1638306270052,916.9882369674405,918.6868178332761,920.4717619237895,924.3555677886627,928.3166082163648,931.0774745856456,932.4631839677616,931.3181161350057,931.3033590605306,933.7753540646426,941.4045697920916,948.9631098276867,954.8123772273266,955.4583337405747,960.4419747157251,964.3658427558444,965.3635550006798,965.1475956454146,959.7346965030741,962.2593715799075,958.5505346185474,959.3575489126191,962.4872822371602,971.5445635690045,980.3614363593332,986.5349786039832,989.9404465295413,992.7055689519649,994.7541323995847,994.2952567165104,994.0299311287206,989.4342243683444,987.9884086099974,989.9068864867093,997.6895156395816,1007.5341775631052,1015.5928352661153,1023.459838177832,1028.2718426367335,1029.91033806513,1030.052915663092,1027.9765411509243,1027.2923828716935,1028.4880470265382,1031.3962219205175,1036.5152464888604,1038.436330919373,1048.1816680966028,1056.289022690596,1066.6904131307138,1072.023421325545,1079.5239968709875,1081.2343536713793,1078.740972609435,1068.9516233784532,1064.8212073311336,1065.3472322691634,1072.2434972640326,1079.4910275340005,1086.8101580591629,1098.4526014415671,1114.5028315188483,1134.210233593611,1149.772669486226,1159.016503843034,1161.1594076655756,1163.530420534265,1166.070340609425,1168.8364742464257,1171.5087804627578,1175.2933303589855,1189.5011342555538,1207.1270985765827,1224.9566443744557,1238.6557376224177,1252.818177609163,1262.0824135861856,1266.263257953247,1262.7750054911958,1263.3375215530727,1266.5282719030292,1278.050926383962,1285.736931173704,1300.3219810639941,1309.801256437035,1322.9028209192627,1328.5432458948108,1335.426634268256,1339.5101199129408,1339.879147197655,1337.227719209501,1335.9794415247218,1336.4579054917397,1338.8809020165695,1343.0924826882294,1352.854442360746,1361.6738594607116,1372.0849047771637,1382.272260794206,1390.9721688040754,1399.303831138033,1398.2475205075518,1397.3736585194558,1395.1262926436766,1399.3526971217086,1405.299951523414,1413.9410825130897,1421.3767013499266,1429.4786836041876,1433.0184562977752,1436.248767196207
394415,60,"Bridgeport, CT",msa,CT,1697.565191597453,1710.4168707309593,1725.4986588862014,1732.5163546216977,1741.6028325241964,1744.4917789167157,1762.6630316810952,1765.0251933351583,1763.378073219982,1751.4632449739593,1753.4621144810117,1746.1686105064748,1758.7141645258691,1757.1107970257758,1770.8348112472274,1776.8093424212025,1787.1513483160788,1790.5378459677593,1788.3692440616815,1786.734150087993,1783.8780608093427,1787.6385598805803,1775.0322321228816,1772.4261804023654,1766.5929194209232,1787.6232262967915,1799.2941301208634,1822.8954333677439,1843.040145617942,1855.5500442912667,1852.48840786529,1843.260301004886,1833.8474629009293,1832.9336088793477,1827.7512837490724,1839.6278541323559,1841.6304294392312,1866.904657577107,1875.146113508441,1887.6558363494332,1892.596308560503,1908.8296759057246,1913.933605097547,1909.9531858367463,1914.2336222312251,1910.2532683723277,1914.9198127188524,1911.5455763577625,1920.655292889898,1927.2909875091036,1936.6084322771458,1950.6575322116864,1958.150201932692,1968.3495853958295,1970.3415048264937,1973.2666858418888,1974.77913700084,1979.6210097899461,1972.1029609652956,1967.0201745115573,1971.9022008886252,1992.9600849333226,2005.9633872791583,2018.6924036404341,2028.5547755907044,2044.36060629507,2056.792239278099,2070.127031545496,2080.144642482284,2094.500470168184,2105.963917554732,2105.9702285927074,2109.101904837698,2110.481839048003,2138.237388684655,2169.167036891975,2215.305880257613,2252.963256307163,2281.6056062311245,2292.3505169360315,2302.1644288711227,2298.936935603285,2299.1021534887263,2303.187839545059,2320.0326135160785,2343.417009167523,2369.857718555554,2409.262171829452,2456.4709983561547,2497.3253513093778,2519.8029562070396,2524.2148455642296,2512.3751133332103,2499.9711614676576,2485.439309753835,2475.216884388781,2478.3573063767376,2486.2134442524816,2524.164298967398,2543.1227622440615,2568.6704151986396,2585.035591948914,2602.746200207152,2612.575938010791,2598.2006581355818,2595.196993913067,2594.2127404672765,2606.261574355229,2611.0802867476873,2630.5754875298694,2647.951019735206,2677.9744584458413,2696.7553870997554,2723.7631033023185,2752.9555485217643,2775.045373610544,2776.3922495970905,2763.647384351837,2771.5564342102707,2785.682425193117,2815.7346714592427,2820.9141738893413,2833.2564486571378,2834.623912759712,2851.2427870107226,2858.8360482654602
394653,61,"Greenville, SC",msa,SC,930.7772279697919,937.1753969449791,944.2371536726974,955.4574262209362,963.8994872633147,974.0166443702551,976.4499445733825,977.7556692873011,979.6946169314618,975.2180467938881,976.5518604813568,976.9158875584857,984.743800301924,990.8935405293793,1000.3629948048975,1004.0101313227008,1011.3415018738385,1013.2685395550919,1020.6340688138225,1021.214786669796,1022.4087782048698,1018.1550249352987,1012.8386889486433,1012.1102762502546,1014.7977351224476,1024.9430534727198,1032.7199185924685,1043.6917034981125,1049.4256959704858,1054.5209586249935,1056.770445767688,1058.0345139047224,1052.5527703128844,1049.8393017355215,1050.5891984099078,1060.8900951139221,1065.3406290024732,1071.0945730267185,1073.859345341067,1087.3466639649973,1094.3219441828228,1101.5078323225407,1104.8375162485825,1110.2912244463937,1112.5402440942535,1108.5465620580571,1110.1655678956454,1107.6675250107492,1118.0682506063783,1119.7189512966345,1127.7982299076,1128.9578688776594,1139.749227201134,1149.9740267977052,1157.2055437990105,1151.5089795646484,1153.5655046638576,1151.7868322119,1154.2548207924515,1146.5970451878864,1150.1107541418937,1167.0100164050234,1178.1077561281966,1181.6375392557243,1171.2370631834872,1171.084898803313,1171.7054702026348,1181.656973876348,1187.406311605421,1197.2219855468497,1200.7568505910417,1205.4680969541107,1210.6248982337436,1217.8281482738055,1233.4463633996384,1249.007285547421,1269.0687558783982,1291.263337959544,1316.822468156781,1336.067105880655,1346.4181034282133,1352.1424341640425,1359.4370491508007,1364.7383628038936,1371.7175204739485,1376.328124472447,1391.6403034529694,1410.3393700573124,1433.880453198898,1457.3617918762864,1476.5460280753236,1487.7618993182423,1488.5185601100427,1479.7676595670528,1468.9694013391666,1465.7802283646686,1470.9842121372778,1482.876318487847,1488.3140928338153,1496.8590551028374,1503.9439970753308,1512.645723651185,1514.4910229031182,1516.54434191436,1521.6986339312914,1527.482241457083,1535.7408504574412,1533.8984787369097,1535.1240934553234,1529.9263058424333,1534.1307796032713,1541.9543701730602,1554.9532798055952,1571.0707244764105,1573.5792723432223,1576.6720057754071,1570.6288078557027,1577.4103916046156,1584.8661942637473,1598.0856996434006,1606.7661040160722,1622.5341468664863,1623.9102633961188,1627.7770456940884,1619.4928179960912,1619.6059840005057
394312,62,"Albuquerque, NM",msa,NM,898.203804890181,896.1312078163354,902.9186292925714,909.5152665965787,914.3674952684207,916.1824611785398,917.5115137789871,919.3692642616122,916.4236399782595,915.8302746548204,914.3920563830814,918.0107895063866,919.4131480081868,920.7528220850323,926.0914162433328,933.4630829966723,938.4708906658556,940.0348064149804,938.9841864728015,942.8820725442033,940.2088300094932,938.1037345207886,936.2273392750366,935.4856601615054,940.7407068387844,947.4916119317178,957.761179478086,960.145327390544,962.8634107785285,967.5927567907224,971.254368368386,972.1353930106051,970.5635450350093,971.614415542541,969.8423857675647,969.1036827810573,969.1307114198753,975.413427196152,983.0824096258368,991.916380987607,994.9076065573789,998.5641018554961,1001.0561938527293,1005.7895500338421,1005.6000244057968,1007.2491975329802,1005.2622286897686,1007.722925713226,1008.7121572025093,1016.6169677353489,1023.8387339079802,1031.2278307923773,1036.6180608697825,1046.3435859480282,1054.4011332601162,1060.318739082259,1060.7670617043352,1061.7708938564285,1059.4952107524275,1059.142746589211,1061.7190024739089,1071.2519790320523,1076.0178204720348,1077.6646954403607,1074.9159952681346,1086.2630928703627,1100.717470630444,1117.2313538876656,1126.1136753912597,1131.5561394205909,1134.5240881967436,1137.122690032157,1142.4553178447957,1155.0230345358711,1170.2092315596356,1192.6863585225617,1216.7153298235,1244.5696075982617,1272.746932889027,1301.986782484829,1322.3387348938531,1330.718097639871,1327.797410488998,1335.9998930046168,1340.99568344252,1354.1080176860958,1365.899471804675,1386.1728543104966,1414.1316912853924,1433.8114632181362,1455.323157380942,1460.950286183366,1467.062962415454,1469.1717772932143,1472.3736094928877,1468.6681541391617,1470.575893652512,1465.841941262414,1479.3823120890206,1484.7301127852345,1501.531371705898,1508.8803930792653,1519.9502575837676,1527.1052013091917,1530.0144270617914,1531.5017928114369,1535.1624267872746,1533.3742793626425,1531.9684640225798,1530.351278740951,1536.7445086453993,1548.8881359811555,1557.5465590987797,1566.8515774796413,1570.9997815325985,1580.5235406686984,1584.0775516469328,1583.2815841139052,1579.0890591128343,1577.0188051972214,1582.0547858593725,1587.8345708541265,1598.8226271832548,1603.0272813666736,1608.0612986845017,1613.8469988952031
394357,63,"Bakersfield, CA",msa,CA,1033.8193878258169,1036.7738071083982,1047.97284290533,1052.63234072555,1059.1721154767067,1055.4834268643642,1058.2320306771464,1053.8022166342323,1054.5897519758666,1055.8973112874353,1059.4933492559112,1057.100900023486,1058.8176681419443,1058.8669204114058,1067.59481996601,1072.9643353354647,1071.7549437952098,1074.6672391079028,1079.5819453247213,1085.8153266980287,1084.8080482033658,1078.9125906528423,1078.5634020416571,1081.8322482938704,1088.4282501860912,1094.373860375034,1099.166956925201,1105.606164542637,1111.2843189973355,1112.8765727678199,1115.54452097099,1116.7631136853865,1124.0822481341484,1120.6983440245929,1121.8916574436705,1122.7704056517139,1130.2571598762902,1137.924870465062,1143.7618797717569,1149.456974492462,1154.5786751135531,1157.995873184213,1163.0962168637288,1165.9057136519002,1171.277930323461,1174.048148959219,1176.983233954731,1179.7446990902283,1183.042928523949,1190.639988674604,1201.3500809893021,1211.9770418413748,1219.626266458638,1225.2942193411172,1232.2698220881637,1236.9697533709734,1238.4161230294699,1240.9851855640302,1244.3775087451609,1248.0778862438196,1249.5422381229926,1252.6086930212753,1257.6248697282424,1259.8801797512763,1267.584237246121,1284.6349252460984,1307.739417079405,,1341.7864786271368,1354.3888491054188,1352.002252626657,1365.5991555943613,1382.416249488902,1391.4087989462591,1397.7791906214932,1400.718181732961,1426.9733282670047,1454.622771642667,1469.4479095567976,1479.8788803849063,1514.1042159762026,1538.769044263241,1571.3344834509498,1583.3445821147736,1604.7584192624934,1630.3605685721968,1643.22474585906,1663.4248219849746,1681.1028954100725,1700.9179624658636,1721.3041901998088,1715.0773643898046,1719.6960945539884,1719.7481403897548,1717.2695858625368,1711.549628881477,1705.1984844551814,1714.0074716123129,1727.8520853971168,1749.1480396371774,1755.2515359903161,1766.0460989283456,1774.433652931731,1790.1552556224608,1791.8917307962577,1792.9228557109861,1788.1340589689119,1791.5633420124823,1790.7738211322348,1804.6876353943958,1811.3716182311598,1827.7817281785274,1835.3071311209533,1852.3485580405659,1858.7748500276675,1862.5320846278203,1860.7566136475584,1863.526420116817,1859.0251043443268,1850.0371751413788,1859.0562100800385,1875.0616711004898,1895.7319161790094,1894.3198601824545,1898.228111068126,1904.4128242675333
394308,64,"Albany, NY",msa,NY,1022.1555229995528,1029.9961198599774,1034.2677492922783,1032.757824883149,1033.0310615398516,1037.0943967258584,1049.0971883525121,1054.1118892985305,1056.4365946025416,1038.6955904135473,1037.128102653805,1042.3777666322255,1055.5833341779546,1061.2401367451544,1064.3364442443208,1067.0538311884259,1069.010921550627,1070.4119328948957,1075.0182194248919,1081.939119036777,1088.1025753703996,1086.495206303387,1073.4372520935597,1069.823089288906,1067.8577797500445,1081.5141961738605,1082.5480982343945,1092.9292158022088,1100.998920060987,1105.6542561926642,1105.842155339738,1102.0112165876478,1100.9654476577618,1097.6502925821467,1100.6377780046068,1103.8322913146114,1116.6850730004523,1127.6869016606545,1132.3389298188972,1141.5454429463914,1140.0621210270328,1141.7550418843123,1134.1985671825817,1135.111392770726,1140.191910204738,1143.4594475374108,1140.3221617550976,1137.6175922112357,1144.231532920199,1151.3396517167278,1158.5725390653226,1161.923289449966,1166.7447248250662,1177.7177410077848,1181.434935491329,1173.292568103982,1162.644737237349,1159.0545947230728,1165.956179864027,1172.9302322021285,1177.348365158548,1190.3372939863107,1199.1378865609734,1204.5476063973701,1201.6635339300942,1201.5084966364577,1207.8297029667378,1214.904833979744,1215.972359782999,1220.9984530482784,1227.0483977793683,1237.783818148966,1240.4307166960511,1245.633163633011,1252.9546499215628,1272.9679944980653,1284.4773630828333,1300.3105757843803,1306.1807205688733,1315.95516316312,1322.5483946016263,1322.84794271114,1331.4225297007251,1339.4837568237174,1349.6839766827768,1358.628431286395,1373.3987254652143,1388.4880068742727,1408.9554727470959,1420.6821438533498,1437.5791876410487,1444.3860550540617,1446.8842843987663,1447.3772309345384,1441.288971271257,1439.1325729043767,1433.1403026035377,1442.5114506759662,1448.2671452766822,1453.9041353923483,1468.475370515732,1485.4183434911863,1502.714382776974,1502.3607202885366,1505.570599777654,1495.8991586597344,1495.9643855020265,1490.2530067562743,1509.0142258801031,1519.2170996654295,1534.792466385999,1539.3731117263885,1550.5642881343686,1560.0705002910204,1570.4642591122315,1576.1540857842974,1572.033630673042,1568.8620702447147,1575.3914215701036,1575.0557996073587,1575.4146573113967,1577.2922293567992,1602.4008003346787,1618.5198742036382,1623.4375337230524,1630.460533934569
394753,65,"Knoxville, TN",msa,TN,908.5867035523715,912.0371451329297,917.2250339487898,922.8360302879047,925.9756204895306,930.5965237626932,933.5887290869853,931.8930596219781,927.2146895637353,927.7302403635304,930.9259670180751,940.1466953376265,944.6849679899861,943.6135559986576,937.4946423546625,941.3775920921939,955.844613059875,962.0359042101304,966.2347073836157,967.746414396369,971.3247781478234,965.0157229410711,960.6313933643646,958.9361232473472,968.0885715619148,979.0707605682102,988.2461458440188,994.8037017522277,999.4619827426877,1010.50676209173,1016.7406213366279,1014.440896138948,1022.5041280303186,1020.1857706388695,1024.5348385105297,1015.7878632426198,1025.6623935499147,1029.6123686102233,1036.435363583362,1038.3725192018073,1048.7429954024556,1054.733543798338,1061.5588800332437,1065.3377764652107,1067.4879245168931,1065.8010694896407,1069.1873616232003,1073.4517999782518,1081.163715290137,1080.7034964417346,1098.3458724737009,1110.807310285606,1122.1883330945277,1116.3333667334393,1115.2977411411093,1121.0534189750854,1126.466346248798,1128.9594317581877,1128.2225906091076,1134.0040604597868,1139.9271836586415,1149.3091575296596,1150.2067428961102,1153.4528814182625,1151.3515904438102,1161.3097980565149,1166.3266664419118,1180.7812618236073,1195.007258308697,1216.3211939227392,1229.9162727152273,1228.645456031976,1230.370621184061,1239.2197334599107,1255.1532645166956,1272.974438244657,1297.7082000686712,1337.0502792872333,1384.280649943148,1417.81431884258,1446.733757168102,1459.2141044347957,1461.4109446895534,1467.6054170422522,1473.1704431957705,1503.0801418478936,1520.3479734338541,1557.9785726478203,1585.2098028786468,1622.1228604134342,1652.4241386977847,1666.8653392219212,1664.657228177722,1659.519395737848,1660.8892374508816,1663.2036708237151,1662.5107459456565,1669.0244196211318,1686.6465848667262,1697.7173846011344,1718.5885543904235,1740.3921106656514,1762.6445894618907,1774.522894095415,1781.0128667836273,1786.3932873612057,1790.999678022497,1785.3121649326167,1779.8998480046473,1776.268045718386,1781.804132721828,1788.4901048467732,1802.539542826272,1803.348686330991,1816.553820700546,1824.8035260924835,1844.1497967258347,1849.390090898268,1847.497529955595,1840.2482123133543,1836.6840062283356,1843.1808052455572,1856.166093048246,1862.9638877644277,1867.9077002318068,1874.6415360433218
394367,66,"Baton Rouge, LA",msa,LA,1069.1203581245113,1070.4785578816245,1080.2989481669777,1086.8526469482924,1089.9125897704344,1093.1098149201418,1095.7085956485519,1100.6356399428623,1097.8664778874768,1087.9581199846139,1085.8050216439497,1090.2094976929602,1099.0781509130186,1105.8343006286043,1111.4932223031028,1117.9846436158543,1117.4985341877962,1122.7440133365237,1115.628869673088,1115.200394350129,1122.9442164509194,1137.7117075765136,1160.629777203134,1171.4711704407466,1179.550401430425,1166.1073506937112,1160.267933747007,1154.5362756083402,1156.2606344439546,1149.9864044255955,1147.345608398004,1149.0622139032785,1151.135668200827,1153.958167309177,1147.5333802472894,1153.1610705135552,1153.6158359300014,1159.5655419001002,1154.483709065021,1158.760673773972,1156.907924305587,1158.3951617258952,1153.4311511086696,1153.6017445584766,1150.6366052775045,1150.734664845224,1149.9648438814324,1148.070353282706,1147.892054365732,1152.3722064362537,1158.1445369609123,1159.9523044921768,1161.2061274926784,1158.055356665237,1156.7988386878385,1155.5323062038842,1152.7695969692427,1153.4475223469726,1149.8174271506914,1146.891752958278,1144.3886754783662,1144.8382888856988,1153.4843939851996,1156.192840563423,1160.2206726567194,1160.44181468677,1166.5262806539067,1173.6597601713504,1181.2665574644861,1180.0177351066295,1179.6258823234116,1174.5662016813992,1179.795347887434,1181.2795926835713,1190.1199795060459,1203.4968612947139,1214.4523454398193,1229.2946554194098,1239.6734159548296,1258.0552819773811,1275.753319383197,1289.148407809183,1294.3140642682781,1297.0422796532089,1300.928139497567,1311.292437497251,1320.5131984510908,1325.8913064025132,1334.9744876617685,1349.0395312174728,1362.5432077438481,1368.059716636075,1357.1423643348696,1342.6583435632224,1330.8339317371913,1323.3923757397797,1323.291147223866,1321.8128033696103,1331.9061497589867,1338.3711150780337,1352.3753029127718,1359.5722741559978,1363.3470489571785,1360.397844147648,1357.2685085993937,1358.8876856198997,1363.724949258353,1362.7772881525402,1368.7976214324838,1361.2068831414556,1363.5423387243404,1362.244567884554,1375.1830668915773,1385.4263658904229,1396.9075165363413,1402.5524928990505,1402.6965089375103,1399.5442145642032,1400.9884246899355,1403.5774542338966,1398.120451655107,1398.6565920964101,1401.868215269635,1410.3434774566333,1408.9739968772262,1411.6894778448286
394843,67,"McAllen, TX",msa,TX,864.0675377878251,874.7833613685048,876.7308847662423,875.792111316157,880.1808229317629,884.1359165967515,890.6836878462378,892.0362593981629,895.9076390624143,890.5203149306615,891.1966363462525,892.9293409243013,891.4978442254603,886.3471920186885,875.4715887733339,883.2412856257679,884.1881635346864,893.6645384998197,896.4356814929671,904.6058389715938,903.0710996563771,901.7287931597641,896.706450135408,890.8008034665218,892.6271486232063,896.3116321608942,900.6166946955077,893.3597273156446,894.3008626194878,898.8874877815998,905.4724942908389,910.172434426106,916.7785227990069,915.3463255490457,911.4610991671992,902.3410311441959,906.2781928144439,907.686231237668,914.2983368349744,917.3936900032627,916.6766525654197,918.9238389255232,917.7522119683208,922.9645395450508,923.3821243155959,925.5876158598618,925.5870185786879,923.8012671774072,925.2202063549194,927.6996408490203,933.2587472470991,932.7591976520205,940.4140621319084,943.4527152766685,949.8550238077006,948.1093693220366,947.8992885308428,951.8692038120525,950.4705927501952,948.627221154114,946.19252954549,947.8597894875539,960.8688063920898,964.9247080900795,968.0624154988146,961.5429494686268,967.5200709843444,970.9196959155961,978.4793784349433,981.1762647432005,982.9872311637339,986.907930008422,994.150519610014,1003.9872811095016,1012.2751785254871,1018.7621512102598,1031.3675308784711,1037.4421281558639,1051.592852462415,1053.2142220464098,1075.2274009549353,1076.6646345053389,1089.1414523899064,1088.8064066852132,1098.054632414116,1107.3268778013555,1110.1840617399894,1123.263256677046,1137.2090075018243,1147.3848098510964,1150.148790311607,1151.2947876122741,1153.7144673054634,1151.9600421422463,1152.4804330968386,1150.5494188177631,1158.377811742615,1163.8957768600867,1177.2883590677834,1184.2823097752423,1186.7580916883512,1190.7149368072282,1188.3002680908824,1191.1152378799106,1193.0479659170537,1191.4143740706684,1190.2781913998544,1192.2501391890914,1197.692448392293,1196.162834099331,1196.1735613836222,1200.2240848888064,1207.985508386511,1209.6471644509386,1211.9562051056416,1213.0167506003672,1207.267929258232,1202.208239005784,1202.5673002936992,1203.2150110019775,1212.8369279632316,1209.8759058285557,1218.0773535988826,1213.9949568898805,1226.1705487845672,1232.489837962963
394908,68,"New Haven, CT",msa,CT,1241.6739475748254,1241.3857323992956,1255.3492897499277,1261.1510372310709,1267.407606182619,1264.3010100002175,1269.2369771092838,1274.272867046601,1271.4552738734153,1265.5706357284178,1256.5839210246966,1254.6645689628472,1264.162213697121,1277.3395222614438,1292.8458149461574,1297.9582153552503,1308.7385883479553,1311.9828672460137,1308.1847552513332,1299.649131126618,1296.0591501527065,1291.9966097987146,1289.7236340211825,1288.7958693791097,1300.148552956567,1311.8939368299714,1320.9011412844766,1330.0446188788544,1334.6723653262754,1340.0274394852354,1340.5868278467503,1342.5474408136433,1334.5707572703816,1326.5999045893323,1320.875941519295,1327.1233680790863,1333.8486393916476,1345.5652794977793,1361.9609178498372,1373.912555391627,1376.801064027979,1377.0195021127993,1377.059751147076,1378.6438130826275,1376.4180169485753,1374.4169105425078,1370.1164714075232,1378.6354735855473,1389.3994794265366,1408.6428388933493,1415.1495680523276,1424.4785747135802,1426.0006729459667,1428.2302131697759,1422.6565193705985,1420.7771928411726,1419.8966092289959,1423.7767621756543,1425.8312417741329,1427.1713723803882,1430.0403668542901,1445.0323919367345,1463.76969865434,1477.5238529891622,1481.3427023349589,1485.071700943086,1485.9330707132833,1489.6825955485683,1495.1779655996636,1509.0884484375167,1512.8830344345004,1512.7145201663136,1521.3605570666791,1539.643206620921,1556.1378980288198,1565.2992714206855,1590.104871961409,1615.9867958868128,1653.4055378032224,1665.0049444527058,1686.4112490309024,1683.6783456472365,1694.0496992295111,1705.506001407003,1717.4087328075677,1727.4563951634,1743.4911632104158,1777.7183231216723,1811.086452347772,1828.0103919745313,1842.277861492744,1846.886535886293,1858.977067153041,1856.2376434286637,1862.693213935753,1857.271301771526,1871.1327114453409,1877.7756615285132,1893.1538786730575,1903.620929562626,1922.9933285645125,1952.4817367172059,1977.1654496375731,1995.7341905321628,1992.1864742980329,1996.2822730704147,2005.1627000664114,2013.9192900453002,2020.4061846222153,2029.122216713202,2048.4964937714426,2070.234751136523,2088.414199806632,2110.958452329573,2123.777239053527,2135.9390668192236,2134.8599101472573,2145.1580519394906,2133.7891410283696,2145.3030991994738,2140.6505605080924,2166.505830704691,2173.167693208331,2182.7791529468896,2195.6645828977785,2199.7558419948236
